date,card_number,business_or_person_original,category_original,debit,credit,business_or_person,category,sequence
2022-08-30,5739.0,renfe ave 71801 2,other travel,34.9,,renfe ave  ,travel,1
2022-08-30,5739.0,www.headout.com,other travel,6.96,,www.headout.com,travel,1
2022-08-29,5739.0,cafe fosc,dining,21.39,,cafe fosc,dining,1
2022-08-29,5739.0,market roger de flor,merchandise,13.64,,market roger de flor,merchandise,1
2022-08-28,5739.0,metro barcelona,other travel,11.45,,metro barcelona,car/bike/metro,1
2022-08-28,5739.0,100 montaditos la sure,dining,13.12,, montaditos la sure,dining,1
2022-08-28,5739.0,aramark dk,dining,9.28,,aramark dk,dining,1
2022-08-28,5739.0,market roger de flor,merchandise,44.85,,market roger de flor,merchandise,1
2022-08-28,5739.0,relay 373902sc,merchandise,1.82,,relay sc,merchandise,1
2022-08-28,5739.0,relay 4321617y,merchandise,8.78,,relay y,merchandise,1
2022-08-27,5739.0,commune de nice,other services,20.18,,commune de nice,car/bike/metro,1
2022-08-27,5739.0,21 paysans,dining,8.05,, paysans,dining,1
2022-08-27,5739.0,flor rivoli,dining,6.66,,flor rivoli,dining,1
2022-08-27,5739.0,sc sas cafefin,dining,9.08,,sc sas cafefin,dining,1
2022-08-27,5739.0,sas capsud exploitatio,merchandise,10.69,,sas capsud exploitatio,merchandise,1
2022-08-26,5739.0,sc hotel du cen,lodging,18.56,,sc hotel du cen,dining,1
2022-08-26,5739.0,rmngp musee chagall,other services,20.07,,rmngp musee chagall,entertainment,1
2022-08-26,5739.0,carrefour city,merchandise,44.56,,carrefour city,groceries,1
2022-08-25,5739.0,commune d antibes,other services,8.0,,commune d antibes,car/bike/metro,1
2022-08-25,5739.0,regie ligne d azur,other travel,10.03,,regie ligne d azur,car/bike/metro,1
2022-08-25,5739.0,copenhagen coffe,dining,12.5,,copenhagen coffe,dining,1
2022-08-25,5739.0,le don juan,dining,205.0,,le don juan,dining,1
2022-08-24,5739.0,sarl note bleue,dining,220.0,,sarl note bleue,dining,1
2022-08-24,5739.0,sncf,other travel,14.4,,sncf,travel,1
2022-08-23,5739.0,21 paysans,dining,24.55,, paysans,dining,1
2022-08-23,5739.0,carrefour expre,merchandise,16.62,,carrefour expre,groceries,1
2022-08-22,5739.0,la rossettisser,dining,106.22,,la rossettisser,dining,1
2022-08-22,5739.0,carrefour city,merchandise,114.19,,carrefour city,groceries,1
2022-08-20,5739.0,stadionbad,entertainment,4.86,,stadionbad,entertainment,1
2022-08-18,5739.0,bremer stra enbahn ag,other travel,5.81,,bremer stra enbahn ag,car/bike/metro,1
2022-08-18,5739.0,henry pier west,dining,10.4,,henry pier west,dining,1
2022-08-18,5739.0,manner shop vie airpor,dining,12.22,,manner shop vie airpor,dining,1
2022-08-18,5739.0,the lala flughafen,dining,12.95,,the lala flughafen,dining,1
2022-08-18,5739.0,rewe niklas gerlach oh,merchandise,65.29,,rewe niklas gerlach oh,merchandise,1
2022-08-18,5739.0,sundays handels gmb,merchandise,6.11,,sundays handels gmb,merchandise,1
2022-08-17,5739.0,baeckerei oefferl scho,dining,9.69,,baeckerei oefferl scho,dining,1
2022-08-17,5739.0,stadt wien ma 44 kongr,other services,6.32,,stadt wien ma  kongr,exercise,1
2022-08-17,5739.0,peek & cloppenburg,merchandise,25.48,,peek & cloppenburg,merchandise,1
2022-08-16,5739.0,stadt wien ma 44 kongr,other services,6.37,,stadt wien ma  kongr,exercise,1
2022-08-16,5739.0,billa dankt,merchandise,49.48,,billa dankt,groceries,1
2022-08-16,5739.0,lufthan22002202481277150,airfare,619.25,,lufthan,travel,1
2022-08-15,5739.0,alser cafe,dining,4.14,,alser cafe,dining,1
2022-08-15,5739.0,der mann - backwaren 9,dining,4.55,,der mann - backwaren ,dining,1
2022-08-15,5739.0,sumup  *wiki wiki poke,dining,16.03,,sumup  *wiki wiki poke,dining,1
2022-08-14,5739.0,addicted to rock store,dining,20.68,,addicted to rock store,dining,1
2022-08-14,5739.0,spar dankt 4387,merchandise,3.61,,spar dankt ,groceries,1
2022-08-13,5739.0,stadt wien ma 44 kongr,other services,6.41,,stadt wien ma  kongr,exercise,1
2022-08-13,5739.0,billa dankt,merchandise,58.11,,billa dankt,groceries,1
2022-08-13,5739.0,billa dankt,merchandise,18.85,,billa dankt,groceries,1
2022-08-13,5739.0,casa mexico,merchandise,27.2,,casa mexico,groceries,1
2022-08-12,5739.0,about coffee gmbh,dining,19.18,,about coffee gmbh,dining,1
2022-08-12,5739.0,interspar dankt,merchandise,10.95,,interspar dankt,groceries,1
2022-08-11,5739.0,baeckerei oefferl scho,dining,9.85,,baeckerei oefferl scho,dining,1
2022-08-11,5739.0,jonas reindl 1090,dining,7.26,,jonas reindl ,dining,1
2022-08-11,5739.0,lidl dankt 496,merchandise,1.23,,lidl dankt ,groceries,1
2022-08-11,5739.0,media markt 1150,merchandise,31.1,,media markt ,merchandise,1
2022-08-11,5739.0,reisinger shop,merchandise,1192.42,,reisinger shop,merchandise,1
2022-08-09,5739.0,mel & koffie,dining,7.41,,mel & koffie,dining,1
2022-08-09,5739.0,mel & koffie,dining,10.68,,mel & koffie,dining,1
2022-08-09,5739.0,bipa dankt,merchandise,7.08,,bipa dankt,groceries,1
2022-08-09,5739.0,interspar dankt,merchandise,25.55,,interspar dankt,groceries,1
2022-08-09,5739.0,post 1095,merchandise,5.62,,post ,merchandise,1
2022-08-08,5739.0,billa dankt,merchandise,100.33,,billa dankt,groceries,1
2022-08-08,5739.0,ottoversand.at,merchandise,82.03,,ottoversand.at,home,1
2022-08-07,5739.0,arco adige,dining,38.97,,arco adige,dining,1
2022-08-06,5739.0,motto brot,dining,7.59,,motto brot,dining,1
2022-08-06,5739.0,billa dankt,merchandise,0.61,,billa dankt,groceries,1
2022-08-06,5739.0,billa dankt,merchandise,1.99,,billa dankt,groceries,1
2022-08-06,5739.0,ikea europaplatz,merchandise,8.71,,ikea europaplatz,home,1
2022-08-06,5739.0,ikea europaplatz,merchandise,10.25,,ikea europaplatz,home,1
2022-08-06,5739.0,ikea europaplatz,merchandise,54.53,,ikea europaplatz,home,1
2022-08-06,5739.0,candy shop vie gmbh,merchandise,3.38,,candy shop vie gmbh,merchandise,1
2022-08-06,5739.0,mediamarkt a-1070,merchandise,33.83,,mediamarkt a-,merchandise,1
2022-08-06,5739.0,tk maxx vienna,merchandise,105.55,,tk maxx vienna,merchandise,1
2022-08-05,5739.0,billa dankt,merchandise,27.61,,billa dankt,groceries,1
2022-08-05,5739.0,hofer dankt,merchandise,8.16,,hofer dankt,groceries,1
2022-08-04,5739.0,about coffee gmbh,dining,7.15,,about coffee gmbh,dining,1
2022-08-04,5739.0,rcd espanyol taquilla,entertainment,186.27,,rcd espanyol taquilla,entertainment,1
2022-08-04,5739.0,www.bodum.com,merchandise,61.17,,www.bodum.com,home,1
2022-08-03,5739.0,kaffeeküche,dining,11.63,,kaffeeküche,dining,1
2022-08-03,5739.0,billa dankt,merchandise,2.87,,billa dankt,groceries,1
2022-08-02,5739.0,wiener linien 812,other travel,52.41,,wiener linien ,car/bike/metro,1
2022-08-02,5739.0,golfclub wienerberg,entertainment,22.61,,golfclub wienerberg,entertainment,1
2022-08-02,5739.0,bipa dankt,merchandise,0.61,,bipa dankt,groceries,1
2022-08-01,5739.0,hofer dankt,merchandise,5.11,,hofer dankt,groceries,1
2022-08-01,5739.0,ikea austria onlinesho,merchandise,701.4,,ikea austria onlinesho,home,1
2022-08-01,5739.0,ikea wien nord,merchandise,479.88,,ikea wien nord,home,1
2022-07-31,5739.0,cafe goldener papage,dining,13.23,,cafe goldener papage,dining,1
2022-07-31,5739.0,joseph bäckerei patiss,dining,104.96,,joseph bäckerei patiss,dining,1
2022-07-31,5739.0,billa dankt,merchandise,15.12,,billa dankt,groceries,1
2022-07-31,5739.0,interspar dankt,merchandise,27.18,,interspar dankt,groceries,1
2022-07-30,5739.0,bäckerei martini,dining,1.85,,bäckerei martini,dining,1
2022-07-30,5739.0,eisgreissler,dining,5.85,,eisgreissler,dining,1
2022-07-30,5739.0,felber hernals,dining,12.82,,felber hernals,dining,1
2022-07-30,5739.0,ikea europaplatz,merchandise,93.81,,ikea europaplatz,home,1
2022-07-30,5739.0,ikea europaplatz,merchandise,73.29,,ikea europaplatz,home,1
2022-07-30,5739.0,xxxlutz wien 15,merchandise,31.05,,xxxlutz wien ,home,1
2022-07-29,5739.0,il mercato,dining,30.71,,il mercato,dining,1
2022-07-28,5739.0,futbol club barcelona,entertainment,237.03,,futbol club barcelona,entertainment,1
2022-07-28,5739.0,hofer dankt,merchandise,33.77,,hofer dankt,groceries,1
2022-07-28,5739.0,airbnb  hme83f9rd2,other travel,261.29,,airbnb  hmefrd,travel,1
2022-07-28,5739.0,ryanair   mk6ere0      0,airfare,90.64,,ryanair   mkere      ,travel,1
2022-07-28,5739.0,tap04700030470003514201,airfare,108.4,,tap,travel,1
2022-07-28,5739.0,vueling anndfbqc,airfare,101.72,,vueling anndfbqc,travel,1
2022-07-27,5739.0,restaurant altes jäger,dining,30.75,,restaurant altes jäger,dining,1
2022-07-27,5739.0,billa dankt,merchandise,30.75,,billa dankt,groceries,1
2022-07-26,5739.0,cafe goldener papage,dining,18.47,,cafe goldener papage,dining,1
2022-07-24,5739.0,cafe del sol,dining,10.26,,cafe del sol,dining,1
2022-07-24,5739.0,moby dick vienna,dining,16.41,,moby dick vienna,dining,1
2022-07-24,5739.0,sumup  *mendivil & blo,dining,26.15,,sumup  *mendivil & blo,dining,1
2022-07-23,5739.0,gragger & cie,dining,11.59,,gragger & cie,dining,1
2022-07-23,5739.0,hofer dankt,merchandise,53.03,,hofer dankt,groceries,1
2022-07-22,5739.0,il mercato,dining,20.76,,il mercato,dining,1
2022-07-22,5739.0,golfclub wienerberg,entertainment,17.47,,golfclub wienerberg,entertainment,1
2022-07-21,5739.0,mcdonalds 174,dining,9.25,,mcdonalds ,dining,1
2022-07-21,5739.0,sumup  *balthasar kaf,dining,9.25,,sumup  *balthasar kaf,dining,1
2022-07-21,5739.0,bipa dankt,merchandise,3.22,,bipa dankt,groceries,1
2022-07-20,5739.0,stadionbad,entertainment,6.16,,stadionbad,entertainment,1
2022-07-20,5739.0,interspor winninger st,merchandise,15.39,,interspor winninger st,exercise,1
2022-07-20,5739.0,spar dankt 4808,merchandise,23.18,,spar dankt ,groceries,1
2022-07-19,5739.0,golf-club wien,entertainment,15.3,,golf-club wien,entertainment,1
2022-07-18,5739.0,hofer dankt,merchandise,37.73,,hofer dankt,groceries,1
2022-07-18,5739.0,peek & cloppenburg,merchandise,85.82,,peek & cloppenburg,merchandise,1
2022-07-17,5739.0,eisgreissler,dining,3.84,,eisgreissler,dining,1
2022-07-17,5739.0,sagi restaurant,dining,27.27,,sagi restaurant,dining,1
2022-07-17,5739.0,stadionbad,entertainment,6.06,,stadionbad,entertainment,1
2022-07-16,5739.0,hank & frank,dining,90.89,,hank & frank,dining,1
2022-07-16,5739.0,strasser gastronomie,dining,5.05,,strasser gastronomie,dining,1
2022-07-16,5739.0,golfclub wienerberg,entertainment,17.17,,golfclub wienerberg,entertainment,1
2022-07-15,5739.0,das augustin,dining,39.38,,das augustin,dining,1
2022-07-15,5739.0,hank & frank,dining,19.19,,hank & frank,dining,1
2022-07-15,5739.0,amzn digital*yq5az0ov3,entertainment,7.99,,amzn digital*yqazov,merchandise,1
2022-07-13,5739.0,s & l strandcafe,dining,35.31,,s & l strandcafe,dining,1
2022-07-13,5739.0,dm-fil. 0737,merchandise,16.39,,dm-fil. ,groceries,1
2022-07-13,5739.0,hofer dankt,merchandise,6.35,,hofer dankt,groceries,1
2022-07-13,5739.0,tmobile*prepaid web,phone/cable,48.55,,tmobile*prepaid web,utilities,1
2022-07-12,5739.0,golf-club wien,entertainment,15.28,,golf-club wien,entertainment,1
2022-07-12,5739.0,hofer dankt,merchandise,54.39,,hofer dankt,groceries,1
2022-07-11,5739.0,golf-club wien,entertainment,15.29,,golf-club wien,entertainment,1
2022-07-10,5739.0,cafe goldener papage,dining,32.62,,cafe goldener papage,dining,1
2022-07-10,5739.0,oebb ticket automat,other travel,1.94,,oebb ticket automat,travel,1
2022-07-09,5739.0,hotel sacher blaue bar,dining,51.98,,hotel sacher blaue bar,dining,1
2022-07-09,5739.0,weingut wieninger,dining,62.99,,weingut wieninger,dining,1
2022-07-09,5739.0,hofer dankt,merchandise,58.61,,hofer dankt,groceries,1
2022-07-08,5739.0,beaulieu epicerie fine,dining,83.82,,beaulieu epicerie fine,dining,1
2022-07-08,5739.0,spar dankt 4740,merchandise,9.33,,spar dankt ,groceries,1
2022-07-08,5739.0,oebb ticket automat,other travel,14.41,,oebb ticket automat,travel,1
2022-07-08,5739.0,oebb ticket automat,other travel,1.94,,oebb ticket automat,travel,1
2022-07-08,5739.0,oebb ticket automat,other travel,7.56,,oebb ticket automat,travel,1
2022-07-07,5739.0,der mann - backwaren 9,dining,3.49,,der mann - backwaren ,dining,1
2022-07-07,5739.0,golfclub wienerberg,entertainment,17.47,,golfclub wienerberg,entertainment,1
2022-07-06,5739.0,ankerbrot,dining,5.43,,ankerbrot,dining,1
2022-07-06,5739.0,joseph brot,dining,11.06,,joseph brot,dining,1
2022-07-06,5739.0,lufthan22002202479266903,airfare,177.84,,lufthan,travel,1
2022-07-06,5739.0,lufthan22002202479266902,airfare,177.84,,lufthan,travel,1
2022-07-06,5739.0,lufthan22002202479266901,airfare,177.84,,lufthan,travel,1
2022-07-06,5739.0,lufthan22002202479266900,airfare,177.84,,lufthan,travel,1
2022-07-04,5739.0,golf-club wien,entertainment,15.73,,golf-club wien,entertainment,1
2022-07-04,5739.0,hofer dankt,merchandise,29.38,,hofer dankt,groceries,1
2022-07-02,5739.0,restaurant laguna,dining,28.32,,restaurant laguna,dining,1
2022-07-02,5739.0,hofer dankt,merchandise,11.38,,hofer dankt,groceries,1
2022-07-02,5739.0,hofer dankt,merchandise,22.73,,hofer dankt,groceries,1
2022-07-02,5739.0,adidasat www.adidas.at,merchandise,44.01,,adidasat www.adidas.at,merchandise,1
2022-07-01,5739.0,wiener linien 812,other travel,53.45,,wiener linien ,car/bike/metro,1
2022-07-01,5739.0,about coffee gmbh,dining,7.34,,about coffee gmbh,dining,1
2022-07-01,5739.0,mochi ramen bar,dining,56.59,,mochi ramen bar,dining,1
2022-07-01,5739.0,motto brot,dining,9.12,,motto brot,dining,1
2022-07-01,5739.0,sumup  *cafe truth,dining,5.14,,sumup  *cafe truth,dining,1
2022-07-01,5739.0,golf house wien,merchandise,148.66,,golf house wien,exercise,1
2022-07-01,5739.0,interspar dankt,merchandise,34.27,,interspar dankt,groceries,1
2022-07-01,5739.0,spar dankt 4656,merchandise,0.72,,spar dankt ,groceries,1
2022-07-01,5739.0,halfprice mariahilfer,merchandise,6.28,,halfprice mariahilfer,merchandise,1
2022-07-01,5739.0,tk maxx vienna,merchandise,17.81,,tk maxx vienna,merchandise,1
2022-06-30,5739.0,wiener linien 812,other travel,5.06,,wiener linien ,car/bike/metro,1
2022-06-30,5739.0,golfclub wienerberg,entertainment,12.65,,golfclub wienerberg,entertainment,1
2022-06-29,5739.0,fit fabrik walcherstr.,other services,10.61,,fit fabrik walcherstr.,exercise,1
2022-06-29,5739.0,eurospar dankt 4167,merchandise,14.81,,eurospar dankt ,groceries,1
2022-06-28,5739.0,wiener linien 711,other travel,2.55,,wiener linien ,car/bike/metro,1
2022-06-28,5739.0,wiener linien 662,other travel,2.55,,wiener linien ,car/bike/metro,1
2022-06-28,5739.0,geier- die bäckerei,dining,6.48,,geier- die bäckerei,dining,1
2022-06-28,5739.0,golf-club wien,entertainment,15.92,,golf-club wien,entertainment,1
2022-06-27,5739.0,wiener linien 812,other travel,5.07,,wiener linien ,car/bike/metro,1
2022-06-27,5739.0,golf house wien,merchandise,390.0,,golf house wien,exercise,1
2022-06-27,5739.0,hofer dankt,merchandise,18.07,,hofer dankt,groceries,1
2022-06-27,5739.0,spar dankt 4808,merchandise,23.95,,spar dankt ,groceries,1
2022-06-26,5739.0,joseph brot,dining,13.11,,joseph brot,dining,1
2022-06-26,5739.0,joseph brot,dining,23.21,,joseph brot,dining,1
2022-06-25,5739.0,wiener linien 812,other travel,2.54,,wiener linien ,car/bike/metro,1
2022-06-25,5739.0,wiener linien 168,other travel,7.61,,wiener linien ,car/bike/metro,1
2022-06-25,5739.0,coffee junkie,dining,6.34,,coffee junkie,dining,1
2022-06-25,5739.0,pizzeria la spiga,dining,42.29,,pizzeria la spiga,dining,1
2022-06-25,5739.0,restaurant martinelli,dining,34.89,,restaurant martinelli,dining,1
2022-06-25,5739.0,golf-star,merchandise,981.71,,golf-star,exercise,1
2022-06-24,5739.0,cafe goldener papage,dining,21.18,,cafe goldener papage,dining,1
2022-06-23,5739.0,dm-fil. 0737,merchandise,9.65,,dm-fil. ,groceries,1
2022-06-22,5739.0,amzn digital*hi9uh1y43,entertainment,2.99,,amzn digital*hiuhy,merchandise,1
2022-06-22,5739.0,amzn digital*s23uy8a33,entertainment,9.99,,amzn digital*suya,merchandise,1
2022-06-22,5739.0,amzn digital*t132e3423,entertainment,13.99,,amzn digital*te,merchandise,1
2022-06-22,5739.0,amzn digital*v74fm2963,entertainment,14.74,,amzn digital*vfm,merchandise,1
2022-06-21,5739.0,spar dankt 4808,merchandise,33.2,,spar dankt ,groceries,1
2022-06-20,5739.0,wiener linien 124,other travel,2.54,,wiener linien ,car/bike/metro,1
2022-06-20,5739.0,cafe melangerie,dining,47.7,,cafe melangerie,dining,1
2022-06-20,5739.0,motto brot,dining,20.14,,motto brot,dining,1
2022-06-20,5739.0,dm-fil. 0606,merchandise,2.23,,dm-fil. ,groceries,1
2022-06-20,5739.0,mueller mha handelsgmb,health care,35.79,,mueller mha handelsgmb,merchandise,1
2022-06-20,5739.0,post fa 1015,merchandise,1.06,,post fa ,merchandise,1
2022-06-20,5739.0,lufthan22002202478336268,airfare,219.72,,lufthan,travel,1
2022-06-20,5739.0,lufthan22002202478336267,airfare,219.72,,lufthan,travel,1
2022-06-20,5739.0,lufthan22002202478336266,airfare,219.72,,lufthan,travel,1
2022-06-20,5739.0,lufthan22002202478336265,airfare,219.72,,lufthan,travel,1
2022-06-19,5739.0,wiener linien 810,other travel,5.09,,wiener linien ,car/bike/metro,1
2022-06-19,5739.0,cafe goldener papage,dining,15.9,,cafe goldener papage,dining,1
2022-06-19,5739.0,mjam gmbh_cnd6-1hwc,merchandise,17.69,,mjam gmbh_cnd-hwc,dining,1
2022-06-18,5739.0,hofer dankt,merchandise,8.67,,hofer dankt,groceries,1
2022-06-17,5739.0,hofer dankt,merchandise,18.16,,hofer dankt,groceries,1
2022-06-17,5739.0,erzherzog karl apothek,health care,18.32,,erzherzog karl apothek,health care,1
2022-06-15,5739.0,spar dankt 4808,merchandise,88.84,,spar dankt ,groceries,1
2022-06-13,5739.0,wiener linien 124,other travel,2.56,,wiener linien ,car/bike/metro,1
2022-06-13,5739.0,espressomobil,dining,3.2,,espressomobil,dining,1
2022-06-13,5739.0,kleinod,dining,33.67,,kleinod,dining,1
2022-06-13,5739.0,sumup  *balthasar kaf,dining,8.31,,sumup  *balthasar kaf,dining,1
2022-06-12,5739.0,belgorama,dining,10.66,,belgorama,dining,1
2022-06-12,5739.0,billa dankt,merchandise,63.91,,billa dankt,groceries,1
2022-06-12,5739.0,oebb ticket automat,other travel,2.56,,oebb ticket automat,travel,1
2022-06-12,5739.0,oebb ticket automat,other travel,4.58,,oebb ticket automat,travel,1
2022-06-11,5739.0,master concession air,dining,4.24,,master concession air,dining,1
2022-06-10,5739.0,tst* lincoln's beard b,dining,15.0,,tst* lincoln's beard b,dining,1
2022-06-10,5739.0,publix #550,merchandise,67.2,,publix ,groceries,1
2022-06-10,5739.0,tui airlines ecom,other travel,26.65,,tui airlines ecom,travel,1
2022-06-09,5739.0,shell oil 57544409907,gas/automotive,43.08,,shell oil ,car/bike/metro,1
2022-06-09,5739.0,sq *welcome to brewing,dining,6.88,,sq *welcome to brewing,dining,1
2022-06-09,5739.0,sq *welcome to brewing,dining,21.81,,sq *welcome to brewing,dining,1
2022-06-09,5739.0,tst* tacos & tattoos f,dining,12.3,,tst* tacos & tattoos f,dining,1
2022-06-08,5739.0,glf*miccosukeegolf,entertainment,42.0,,glf*miccosukeegolf,entertainment,1
2022-06-08,5739.0,glf*miccosukeegolf,entertainment,4.0,,glf*miccosukeegolf,entertainment,1
2022-06-08,5739.0,usps po 1159030194,other services,1.96,,usps po ,merchandise,1
2022-06-06,5739.0,glf*miccosukeegolf,entertainment,13.0,,glf*miccosukeegolf,entertainment,1
2022-06-06,5739.0,nordstrom rack #779,merchandise,164.77,,nordstrom rack ,merchandise,1
2022-06-05,5739.0,killian green golf clu,merchandise,144.2,,killian green golf clu,entertainment,1
2022-06-05,5739.0,marshalls #0406,merchandise,77.0,,marshalls ,merchandise,1
2022-06-05,5739.0,nordstrom rack #779,merchandise,85.57,,nordstrom rack ,merchandise,1
2022-06-04,5739.0,haagen dazs #1158,dining,9.61,,haagen dazs ,dining,1
2022-06-04,5739.0,tst* lincoln's beard b,dining,18.6,,tst* lincoln's beard b,dining,1
2022-06-04,5739.0,tst* lincoln's beard b,dining,8.5,,tst* lincoln's beard b,dining,1
2022-06-04,5739.0,walgreens #3318,health care,2.14,,walgreens ,health care,1
2022-06-04,5739.0,walgreens #3318,health care,11.88,,walgreens ,health care,1
2022-06-04,5739.0,nordstrom rack #779,merchandise,72.66,,nordstrom rack ,merchandise,1
2022-06-04,5739.0,nordstrom rack #779,merchandise,128.34,,nordstrom rack ,merchandise,1
2022-06-04,5739.0,sephora dadeland,merchandise,13.91,,sephora dadeland,merchandise,1
2022-06-03,5739.0,gfm*gofundme annely ho,other services,55.0,,gfm*gofundme annely ho,donation,1
2022-06-02,5739.0,glf*miccosukeegolf,entertainment,13.0,,glf*miccosukeegolf,entertainment,1
2022-05-31,5739.0,publix #550,merchandise,91.15,,publix ,groceries,1
2022-05-30,5739.0,hole in the wall pub,dining,14.96,,hole in the wall pub,dining,1
2022-05-29,5739.0,lan pan asian cafe,dining,6.2,,lan pan asian cafe,dining,1
2022-05-29,5739.0,dc briar bay golf,entertainment,50.0,,dc briar bay golf,entertainment,1
2022-05-29,5739.0,publix #550,merchandise,27.44,,publix ,groceries,1
2022-05-28,5739.0,macondo coffee roaster,dining,7.21,,macondo coffee roaster,dining,1
2022-05-28,5739.0,glf*miccosukeegolf,entertainment,4.0,,glf*miccosukeegolf,entertainment,1
2022-05-27,5739.0,lyft   1 ride 05-26,other travel,30.87,,lyft    ride -,car/bike/metro,1
2022-05-27,5739.0,shell oil 57544409907,gas/automotive,54.41,,shell oil ,car/bike/metro,1
2022-05-27,5739.0,cienfuegos coffee llc,dining,3.69,,cienfuegos coffee llc,dining,1
2022-05-27,5739.0,glf*miccosukeegolf,entertainment,9.0,,glf*miccosukeegolf,entertainment,1
2022-05-25,5739.0,goldcoast lb ord,dining,10.26,,goldcoast lb ord,dining,1
2022-05-25,5739.0,goose island l10 ord,dining,20.76,,goose island l ord,dining,1
2022-05-25,5739.0,green market-,dining,2.79,,green market-,dining,1
2022-05-23,5739.0,lyft   3 rides 05-22,other travel,13.04,,lyft    rides -,car/bike/metro,1
2022-05-22,5739.0,lyft   2 rides 05-21,other travel,23.03,,lyft    rides -,car/bike/metro,1
2022-05-22,5739.0,cafe cremerie,dining,13.65,,cafe cremerie,dining,1
2022-05-22,5739.0,urban market,merchandise,73.04,,urban market,groceries,1
2022-05-21,5739.0,speedway 05343 rt 83 9,gas/automotive,30.04,,speedway  rt  ,car/bike/metro,1
2022-05-21,5739.0,sq *gallery cafe : ave,dining,11.97,,sq *gallery cafe : ave,dining,1
2022-05-21,5739.0,tst* berghoff restaura,dining,77.18,,tst* berghoff restaura,dining,1
2022-05-21,5739.0,cog hill golf and coun,entertainment,67.0,,cog hill golf and coun,entertainment,1
2022-05-21,5739.0,cvs/pharmacy #08745,health care,11.46,,cvs/pharmacy ,health care,1
2022-05-20,5739.0,tst* the violet hour,dining,86.09,,tst* the violet hour,dining,1
2022-05-20,5739.0,glf*sydneymarovitz,entertainment,3.5,,glf*sydneymarovitz,entertainment,1
2022-05-20,5739.0,glf*sydneymarovitz,entertainment,32.0,,glf*sydneymarovitz,entertainment,1
2022-05-19,5739.0,lyft   3 rides 05-18,other travel,13.17,,lyft    rides -,car/bike/metro,1
2022-05-19,5739.0,sq *gallery cafe : ave,dining,12.1,,sq *gallery cafe : ave,dining,1
2022-05-19,5739.0,tst* beatnik west town,dining,65.32,,tst* beatnik west town,dining,1
2022-05-19,5739.0,tst* intelligentsia -,dining,23.18,,tst* intelligentsia -,dining,1
2022-05-19,5739.0,tst* intelligentsia -,dining,6.31,,tst* intelligentsia -,dining,1
2022-05-18,5739.0,wholefds goc #10740,merchandise,69.38,,wholefds goc ,groceries,1
2022-05-17,5739.0,lyft   1 ride 05-16,other travel,4.49,,lyft    ride -,car/bike/metro,1
2022-05-17,5739.0,nella pizza e pasta,dining,35.21,,nella pizza e pasta,dining,1
2022-05-15,5739.0,lyft   1 ride 05-14,other travel,5.77,,lyft    ride -,car/bike/metro,1
2022-05-15,5739.0,dd doordash sultansma,dining,64.68,,dd doordash sultansma,dining,1
2022-05-15,5739.0,urban market,merchandise,94.42,,urban market,groceries,1
2022-05-14,5739.0,lyft   1 ride 05-13,other travel,8.8,,lyft    ride -,car/bike/metro,1
2022-05-14,5739.0,dd doordash eataly,dining,28.85,,dd doordash eataly,dining,1
2022-05-14,5739.0,red oak snack bar,dining,78.29,,red oak snack bar,dining,1
2022-05-14,5739.0,red oak snack bar,dining,15.0,,red oak snack bar,dining,1
2022-05-14,5739.0,cvs/pharmacy #08745,health care,12.85,,cvs/pharmacy ,health care,1
2022-05-13,5739.0,csc serviceworks ultra,other services,2.25,,csc serviceworks ultra,car/bike/metro,1
2022-05-13,5739.0,lyft   4 rides 05-12,other travel,22.64,,lyft    rides -,car/bike/metro,1
2022-05-13,5739.0,dorian's through the r,dining,102.39,,dorian's through the r,dining,1
2022-05-12,5739.0,dd doordash xoco,dining,64.39,,dd doordash xoco,dining,1
2022-05-12,5739.0,sq *steve's flower mar,merchandise,76.66,,sq *steve's flower mar,dining,1
2022-05-12,5739.0,urban market,merchandise,9.92,,urban market,groceries,1
2022-05-12,5739.0,pipeworks brewing co,merchandise,29.75,,pipeworks brewing co,merchandise,1
2022-05-09,5739.0,lyft   1 ride 05-08,other travel,6.38,,lyft    ride -,car/bike/metro,1
2022-05-09,5739.0,tst* hogsalt - aster h,dining,6.25,,tst* hogsalt - aster h,dining,1
2022-05-08,5739.0,ventra mobile,other travel,10.0,,ventra mobile,car/bike/metro,1
2022-05-08,5739.0,old jerusalem restaura,dining,14.85,,old jerusalem restaura,dining,1
2022-05-08,5739.0,ryo sushi,dining,38.3,,ryo sushi,dining,1
2022-05-08,5739.0,urban market,merchandise,95.73,,urban market,groceries,1
2022-05-08,5739.0,cvs/pharmacy #08745,health care,39.13,,cvs/pharmacy ,health care,1
2022-05-08,5739.0,bloomingdales  north m,merchandise,1.65,,bloomingdales  north m,merchandise,1
2022-05-08,5739.0,nordstrom rack #245,merchandise,344.33,,nordstrom rack ,merchandise,1
2022-05-08,5739.0,sp cocoa plus compan,merchandise,10.49,,sp cocoa plus compan,merchandise,1
2022-05-07,5739.0,eggholic,dining,12.73,,eggholic,dining,1
2022-05-07,5739.0,guava & java mia term,dining,10.58,,guava & java mia term,dining,1
2022-05-07,5739.0,walgreens #3318,health care,8.11,,walgreens ,health care,1
2022-05-07,5739.0,cypress gardens flower,merchandise,37.45,,cypress gardens flower,merchandise,1
2022-05-06,5739.0,miccosukee golf-pro sh,dining,13.0,,miccosukee golf-pro sh,entertainment,1
